Type,Time,AllTime,Score,Block
Miss,30.07847,178.2732,90,12
Start,0.4233429,178.7987,90,12
Hit,1.860149,180.2355,90,12
Hit,3.148063,181.5234,100,11
Miss,4.230133,182.6055,110,10
Start,0.5091014,184.5675,0,21
Hit,1.664166,185.7226,10,20
Hit,2.849226,186.9077,20,19
Hit,4.139286,188.1977,30,18
Hit,5.419192,189.4775,40,17
Hit,6.800206,190.8587,60,15
Hit,8.18052,192.239,80,13
Miss,9.114695,193.1732,90,12
Start,0.5499229,193.8002,90,12
Hit,1.991876,195.242,100,11
Miss,3.327815,196.578,110,10
Start,0.3382401,196.9892,110,10
Hit,1.776049,198.4272,110,10
Hit,3.149101,199.8004,130,8
Hit,4.624116,201.2753,130,8
Miss,6.170267,202.8214,130,8
Start,0.1564033,203.0805,130,8
Hit,1.594277,204.5183,130,8
Miss,2.852352,205.7764,140,7
Start,0.09490196,207.3359,0,21
Hit,1.252438,208.4935,10,20
Hit,2.437512,209.6785,20,19
Hit,3.721617,210.9626,30,18
Hit,5.00763,212.2485,40,17
Hit,6.380698,213.6215,60,15
Miss,7.378683,214.6196,70,14
Start,0.1652371,214.8698,70,14
Hit,1.603986,216.3086,80,13
Hit,2.979096,217.6838,90,12
Hit,4.401371,219.1061,100,11
Miss,4.43118,219.136,100,11
Start,0.2613076,219.4954,100,11
Hit,1.702775,220.9368,100,11
Miss,2.883965,222.118,120,9
Start,0.3290748,222.5271,120,9
Hit,1.771042,223.9691,120,9
Hit,3.145076,225.3432,140,7
Hit,4.615278,226.8134,140,7
Miss,6.163153,228.3614,140,7
Start,0.08597094,229.3445,0,21
Hit,1.240716,230.4994,10,20
Hit,2.430796,231.6895,20,19
Hit,3.716682,232.9754,30,18
Miss,5.072753,234.3314,40,17
Start,0.3493901,234.7829,40,17
Hit,1.696177,236.1296,50,16
Hit,10.05232,244.4858,60,15
Hit,28.07799,262.5114,70,14
Miss,37.72226,272.1556,80,13
Start,0.4450257,272.6766,80,13
Hit,1.911051,274.1425,90,12
Hit,1.915301,274.1467,90,12
Hit,1.921881,274.1533,90,12
Hit,1.927979,274.1594,90,12
Hit,1.933923,274.1654,90,12
Hit,1.939947,274.1714,90,12
Miss,1.957978,274.1894,90,12
Start,0.2950146,274.5884,90,12
Hit,1.738091,276.0318,90,12
Miss,3.091465,277.3852,100,11
Start,0.08170074,278.351,0,21
Hit,1.235545,279.5048,10,20
Hit,2.427457,280.6967,20,19
Hit,3.710537,281.9798,30,18
Hit,4.996575,283.2659,40,17
Hit,6.367621,284.6367,60,15
Miss,7.816741,286.0858,80,13
Start,0.4532233,286.6389,80,13
Miss,1.966152,288.1519,90,12
Start,0.2113439,288.4672,90,12
Hit,1.653057,289.9091,90,12
Miss,2.834201,291.0902,110,10
Start,0.367362,291.5375,110,10
Hit,1.862054,293.0323,110,10
Miss,1.874114,293.0444,110,10
Start,0.2028048,294.8855,0,21
Hit,1.355621,296.0384,10,20
Hit,2.550024,297.2328,20,19
Hit,3.833696,298.5166,30,18
Hit,5.114903,299.7979,40,17
Hit,6.492784,301.1758,60,15
Hit,17.94418,312.6269,70,14
Hit,18.97242,313.6551,80,13
Hit,19.98441,314.6668,90,12
Hit,20.91817,315.6007,100,11
Miss,22.06443,316.7472,110,10
Start,0.3984172,317.2311,110,10
Hit,1.837199,318.67,110,10
Hit,3.269326,320.1021,130,8
Miss,3.28136,320.1141,130,8
Start,0.2315898,320.4297,130,8
Hit,1.714111,321.9124,130,8
Miss,1.736963,321.9353,130,8
Start,0.5746428,322.5911,130,8
Hit,2.023981,324.0405,130,8
Miss,3.011603,325.0282,140,7
Start,0.2645283,326.1854,0,21
Hit,1.421985,327.343,10,20
Hit,2.610016,328.5309,20,19
Hit,3.892107,329.8128,30,18
Hit,5.174582,331.0955,40,17
Hit,6.555185,332.4762,60,15
Hit,7.952244,333.8729,80,13
Miss,8.07129,333.9919,80,13
Start,0.2612686,334.5451,80,13
Hit,1.71003,335.9941,90,12
Hit,3.072094,337.3561,90,12
Hit,4.613191,338.897,110,10
Hit,5.934279,340.2182,130,8
Hit,6.806338,341.0903,140,7
Miss,7.927258,342.2112,140,7
Start,0.5337031,342.8252,140,7
Hit,1.97572,344.2673,140,7
Hit,3.093939,345.3855,140,7
Miss,4.127822,346.4196,150,6
Start,0.1350369,346.6409,150,6
Hit,1.573772,348.0796,150,6
Hit,2.780941,349.2867,160,5
Hit,3.427903,349.9337,160,5
Miss,3.505942,350.0118,160,5
Start,0.2134731,351.6832,0,21
Hit,1.372033,352.8416,10,20
Hit,2.558721,354.0282,20,19
Hit,3.840142,355.3095,30,18
Hit,5.125148,356.5945,40,17
Miss,6.571196,358.0406,60,15
Start,0.307124,358.4567,60,15
Hit,1.744064,359.8936,70,14
Hit,3.125097,361.2746,80,13
Hit,4.499321,362.6486,90,12
Hit,5.688244,363.8374,100,11
Miss,7.387244,365.5364,110,10
Start,0.1482601,365.8257,110,10
Hit,1.597998,367.2753,110,10
Hit,3.25351,368.9311,110,10
Hit,4.59509,370.2726,120,9
Hit,4.601162,370.2787,120,9
Hit,4.62018,370.2977,120,9
Hit,6.590833,372.2685,120,9
Miss,8.395279,374.0729,130,8
Start,0.3688738,374.5831,130,8
Hit,1.810892,376.0251,130,8
Hit,3.237787,377.452,150,6
Miss,3.250915,377.4651,150,6
Start,0.2080443,378.7372,0,21
Hit,1.365396,379.8946,10,20
Hit,2.553516,381.0828,20,19
Hit,3.828934,382.358,30,18
Hit,5.118561,383.6477,40,17
Hit,6.305768,384.8348,50,16
Hit,7.333622,385.8625,60,15
Hit,8.353776,386.8826,70,14
Hit,9.4097,387.9386,80,13
Hit,10.62767,389.1564,90,12
Miss,12.85689,391.3855,100,11
Start,0.1072742,391.7106,100,11
Hit,1.547905,393.1515,100,11
Miss,2.728486,394.3323,120,9
Start,0.1192058,394.5331,120,9
Hit,1.557814,395.9716,120,9
Hit,2.933077,397.3469,140,7
Hit,4.406152,398.82,140,7
Hit,5.890115,400.3038,140,7
Hit,6.869303,401.283,150,6
Hit,7.915252,402.329,150,6
Miss,9.013295,403.4271,150,6
Start,0.2872412,403.7885,150,6
Hit,1.729946,405.2311,150,6
Hit,2.930946,406.4321,160,5
Miss,3.865014,407.3662,170,4
Start,0.1123276,408.5665,0,21
Hit,1.269692,409.7241,10,20
Hit,2.455007,410.9095,20,19
Hit,3.742755,412.1974,30,18
Hit,5.02487,413.4795,40,17
Hit,6.396957,414.8517,60,15
Miss,7.849881,416.3045,80,13
Start,0.3943139,416.801,80,13
Hit,1.836139,418.2428,90,12
Miss,3.170702,419.5773,100,11
Start,0.1580759,419.8092,100,11
Hit,1.599894,421.2511,100,11
Miss,2.797745,422.4492,100,11
Start,0.3368599,422.866,100,11
Hit,1.774069,424.3035,100,11
Hit,3.152282,425.6817,120,9
Hit,4.643116,427.1727,120,9
Hit,9.973525,432.5029,130,8
Hit,9.983554,432.5129,130,8
Hit,9.990458,432.5198,130,8
Miss,10.00729,432.5366,130,8
Start,0.6841933,434.4525,0,21
Hit,1.841864,435.6101,10,20
Hit,3.026171,436.7944,20,19
Hit,4.310245,438.0785,30,18
Hit,5.596279,439.3645,40,17
Hit,6.970325,440.7386,60,15
Hit,8.350355,442.1184,80,13
Hit,9.74461,443.5127,80,13
Hit,10.60047,444.3686,90,12
Miss,11.88352,445.6518,90,12
Start,1.458741,447.1974,90,12
Hit,2.908065,448.6467,100,11
Hit,4.339115,450.0776,110,10
Hit,5.840761,451.5794,120,9
Hit,5.844877,451.5835,120,9
Hit,5.849833,451.5885,120,9
Miss,5.87781,451.6165,120,9
Start,0.4784325,452.1982,120,9
Miss,1.988949,453.7087,120,9
Start,0.3446532,454.1566,120,9
Hit,1.783797,455.5958,120,9
Miss,3.140731,456.9528,130,8
Start,0.547379,458.3646,0,21
Hit,1.703781,459.5212,10,20
Hit,2.89005,460.7077,20,19
Hit,4.177855,461.9954,30,18
Hit,5.45801,463.2757,40,17
Hit,6.834095,464.6517,60,15
Hit,8.236552,466.0543,80,13
Miss,8.42501,466.2427,80,13
Start,0.4769717,467.179,80,13
Hit,1.92592,468.6277,90,12
Hit,3.377828,470.0796,100,11
Hit,3.401832,470.1036,100,11
Hit,3.407816,470.1096,100,11
Hit,3.413829,470.1156,100,11
Hit,3.419854,470.1216,100,11
Hit,3.429788,470.1316,100,11
Hit,3.436221,470.138,100,11
Hit,3.440331,470.1421,100,11
Hit,3.446772,470.1486,100,11
Hit,3.451497,470.1533,100,11
Hit,3.462719,470.1645,100,11
Hit,3.466692,470.1685,100,11
Miss,3.503958,470.2057,100,11
Type,Time,AllTime,Score,Block
Start,0.4468297,0.4394515,0,21
Hit,1.603453,1.603453,10,20
Hit,2.789456,2.789456,20,19
Hit,4.074549,4.074549,30,18
Hit,5.358544,5.358544,40,17
Hit,6.734672,6.734672,60,15
Hit,8.112664,8.112664,80,13
Hit,9.579733,9.579733,80,13
Hit,10.86641,10.86641,90,12
Hit,12.1478,12.1478,100,11
Miss,13.7046,13.6949,110,10
Start,0.3286586,14.16651,110,10
Hit,1.768107,15.60595,110,10
Hit,3.142087,16.97993,130,8
Hit,4.619232,18.45708,130,8
Hit,6.093186,19.93104,130,8
Hit,6.099186,19.93704,130,8
Hit,6.105216,19.94307,130,8
Hit,6.111198,19.94905,130,8
Hit,6.117274,19.95513,130,8
Hit,6.12716,19.96502,130,8
Hit,6.133167,19.97102,130,8
Hit,6.139188,19.97704,130,8
Hit,6.145202,19.98306,130,8
Hit,6.15122,19.98907,130,8
Hit,6.161181,19.99903,130,8
Hit,6.17117,20.00902,130,8
Hit,6.181429,20.01928,130,8
Hit,6.191181,20.02904,130,8
Hit,6.197177,20.03503,130,8
Hit,6.203445,20.0413,130,8
Hit,6.207219,20.04507,130,8
Hit,6.21316,20.05101,130,8
Hit,6.219191,20.05704,130,8
Hit,6.225216,20.06307,130,8
Hit,6.290552,20.1284,130,8
Hit,6.301338,20.13919,130,8
Miss,6.305229,20.14308,130,8
Start,0.4696005,20.69555,130,8
Miss,1.982188,22.20813,130,8
Start,0.709296,23.02143,130,8
Hit,2.148057,24.46019,130,8
Hit,3.520095,25.83222,150,6
Miss,4.458302,26.77043,160,5
Start,0.3264535,29.76535,0,21
Hit,1.480731,30.91963,10,20
Hit,2.673746,32.11265,20,19
Hit,3.956849,33.39576,30,18
Hit,5.237916,34.67683,40,17
Hit,6.616915,36.05582,60,15
Hit,7.996935,37.43582,80,13
Hit,8.943941,38.38281,90,12
Hit,10.03107,39.46991,90,12
Hit,10.90483,40.34366,100,11
Hit,11.78106,41.21992,110,10
Hit,12.86608,42.30489,110,10
Hit,13.81112,43.24992,120,9
Hit,17.6233,47.06214,130,8
Hit,18.61155,48.05039,140,7
Hit,19.66241,49.10123,140,7
Hit,20.72133,50.16017,150,6
Hit,21.71133,51.15017,160,5
Miss,23.90858,53.34747,170,4
Start,10.26351,63.73378,170,4
Hit,11.7044,65.17465,170,4
Hit,12.92338,66.39365,180,3
Hit,12.92952,66.3998,180,3
Miss,12.98561,66.45589,180,3
Start,0.4012251,67.00105,180,3
Hit,1.857969,68.4578,180,3
Hit,4.055088,70.65494,190,2
Hit,6.231117,72.83101,190,2
Hit,14.64065,81.24055,200,1
Hit,14.64442,81.24432,200,1
Hit,14.65031,81.25021,200,1
Hit,14.65031,81.25021,200,1
Hit,14.66232,81.26222,200,1
Miss,14.66833,81.26823,200,1
Start,1.981806,83.32605,200,1
Hit,3.422107,84.76635,200,1
Hit,4.893013,86.23722,200,1
Miss,6.440159,87.78439,200,1
Start,4.488072,93.9948,0,21
Clear,5.399382,94.91533,10,20
Type,Time,AllTime,Score,Block
Start,0.7783551,0.7706149,0,21
Hit,1.933632,1.933632,10,20
Hit,3.124601,3.124601,20,19
Hit,4.404599,4.404599,30,18
Hit,5.685709,5.685709,40,17
Hit,7.066787,7.066787,60,15
Hit,8.443319,8.443319,80,13
Hit,9.90686,9.90686,80,13
Hit,11.19798,11.19798,90,12
Miss,12.55672,12.54719,100,11
Start,0.05743763,12.71435,100,11
Hit,1.502068,14.15898,100,11
Miss,2.527103,15.18401,110,10
Start,0.3039713,15.56612,110,10
Hit,1.742964,17.00511,110,10
Miss,3.289015,18.55116,120,9
Start,0.296302,18.95248,120,9
Hit,1.7367,20.39289,120,9
Miss,3.159122,21.81532,140,7
Start,0.07393372,23.56255,0,21
Hit,1.228871,24.71749,10,20
Hit,2.418866,25.90747,20,19
Hit,3.703013,27.19162,30,18
Hit,4.98701,28.47562,40,17
Miss,6.4322,29.92082,60,15
Start,0.3143362,30.33402,60,15
Hit,1.754033,31.77372,70,14
Hit,3.146034,33.16571,80,13
Hit,5.454198,35.47391,90,12
Hit,7.985259,38.00503,100,11
Hit,24.94327,54.96297,140,7
Miss,26.16094,56.18071,140,7
Start,0.4011346,56.66775,140,7
Hit,1.8433,58.10991,140,7
Hit,3.02711,59.29371,150,6
Miss,4.296132,60.56272,160,5
Start,0.4439902,61.09121,160,5
Hit,1.885606,62.53282,160,5
Hit,3.165598,63.81282,170,4
Hit,4.83765,65.48489,190,2
Hit,6.618132,67.26538,200,1
Clear,7.628056,68.27908,210,0
Start,0.9162301,71.34425,210,21
Hit,2.070843,72.49889,210,21
Hit,3.261037,73.68913,210,21
Hit,4.448019,74.87611,220,20
Hit,5.635004,76.06309,230,19
Hit,6.885974,77.31398,240,18
Miss,6.902041,77.33005,240,18
Type,Time,AllTime,Score,Block
Start,0.6560925,0.6494731,0,21
Hit,1.832456,1.832456,10,20
Miss,6.58398,6.572861,20,19
Start,0.2348557,7.216715,20,19
Hit,1.48883,8.470689,30,18
Miss,2.575905,9.55776,40,17
Start,0.414093,10.06182,40,17
Hit,1.760109,11.40784,50,16
Miss,2.981075,12.62881,60,15
Start,0.3480549,13.07107,60,15
Hit,1.792004,14.51503,70,14
Hit,3.080896,15.80392,80,13
Hit,4.562706,17.28574,90,12
Hit,5.877957,18.60098,100,11
Hit,7.274001,19.99701,100,11
Miss,8.751275,21.47429,110,10
Start,0.5734172,24.29424,0,21
Hit,1.73053,25.45133,10,20
Miss,2.995523,26.71632,20,19
Start,0.3410063,27.16437,20,19
Hit,1.594299,28.41767,30,18
Miss,2.732103,29.55547,40,17
Start,0.2907345,29.8462,40,17
Miss,1.709051,31.26453,50,16
Start,0.5583019,31.91407,50,16
Miss,2.067819,33.42358,60,15
Start,0.4079607,35.0403,0,21
Miss,1.633123,36.26548,10,20
Start,0.539341,36.91374,10,20
Miss,1.862131,38.23652,20,19
Start,0.3954488,38.73887,20,19
Hit,1.741055,40.08449,30,18
Hit,2.804257,41.14771,40,17
Hit,6.364148,44.70761,50,16
Miss,7.840351,46.18383,60,15
Start,0.4044268,46.66718,60,15
Hit,2.464363,48.72713,110,12
Hit,4.919043,51.1818,130,10
Hit,7.507487,53.77026,140,9
Hit,10.49728,56.76011,170,6
Hit,11.48829,57.75111,180,5
Hit,12.62074,58.88358,180,5
Hit,13.75241,60.01527,180,5
Hit,16.272,62.53484,180,5
Miss,18.28261,64.54548,190,4
