Type,Time,AllTime,Score,Block
Hit,131.3691,286.3022,690,1
Hit,136.2447,291.1767,690,1
Hit,141.122,296.054,690,1
Hit,145.9994,300.9291,690,1
Hit,150.8731,305.802,690,1
Hit,155.7533,310.6826,690,1
Hit,158.455,313.3826,690,1
Hit,161.1555,316.0836,690,1
Miss,163.9736,318.9019,690,1
Start,1.086588,320.1855,690,1
Clear,2.670252,321.7692,700,0
Start,1.903185,326.3057,700,28
Hit,4.304461,328.7066,700,28
Hit,6.817662,331.2197,720,26
Hit,9.330997,333.7336,730,25
Hit,12.27034,336.6718,740,24
Hit,15.2106,339.6109,760,22
Hit,18.15037,342.5493,770,21
Hit,21.30714,345.7058,790,19
Hit,24.46143,348.8591,810,17
Hit,27.83311,352.2309,820,16
Hit,31.206,355.6027,830,15
Hit,37.03698,361.4349,900,8
Hit,39.07195,363.4698,900,8
Miss,42.10456,366.5032,910,7
Start,0.607093,367.4922,910,7
Hit,3.857822,370.743,910,7
Hit,6.544641,373.43,920,6
Hit,10.43399,377.3181,940,4
Hit,13.75824,380.6429,940,4
Hit,17.08046,383.9651,940,4
Hit,20.40633,387.2903,950,3
Hit,23.72985,390.613,950,3
Hit,27.05426,393.938,960,2
Hit,30.37811,397.263,960,2
Hit,33.70214,400.5883,970,1
Hit,37.02528,403.9113,970,1
Clear,39.05067,405.9371,980,0
Start,1.25233,408.8468,980,35
Hit,3.442514,411.0363,990,34
Hit,5.706491,413.2997,1000,33
Hit,7.969994,415.5631,1010,32
Hit,10.0936,417.6854,1020,31
Hit,12.04553,419.6363,1030,30
Hit,14.18136,421.7707,1030,30
Hit,16.13367,423.7212,1040,29
Hit,18.26887,425.8546,1040,29
Hit,20.40656,427.9918,1040,29
Hit,22.54203,430.1268,1050,28
Hit,24.67809,432.2625,1060,27
Hit,27.18233,434.765,1080,25
Hit,29.68592,437.2694,1090,24
Hit,32.18898,439.7708,1100,23
Hit,34.32672,441.9082,1100,23
Hit,36.82924,444.4098,1110,22
Hit,39.33443,446.9163,1120,21
Hit,42.20113,449.7836,1130,20
Hit,44.93058,452.5133,1140,19
Hit,48.12714,455.7101,1160,17
Hit,50.85381,458.4378,1170,16
Hit,53.73107,461.3158,1170,16
Hit,56.69393,464.28,1180,15
Hit,59.65742,467.2434,1180,15
Hit,63.13113,470.7177,1200,13
Hit,66.6032,474.1909,1200,13
Hit,70.40005,477.9887,1210,12
Hit,70.40272,477.9914,1210,12
Hit,70.40505,477.9937,1210,12
Hit,70.40755,477.9962,1210,12
Hit,70.41073,477.9993,1210,12
Hit,70.41342,478.002,1210,12
Hit,70.41669,478.0053,1210,12
Hit,70.4194,478.008,1210,12
Hit,70.46954,478.0581,1210,12
Hit,70.49941,478.088,1210,12
Miss,70.54982,478.1384,1210,12
