Type,Time,AllTime,Score,Block
Hit,35.01424,435.8311,1250,8
Hit,37.32312,438.1404,1250,8
Hit,39.3081,440.1263,1260,7
Hit,41.63997,442.4594,1270,6
Hit,44.31629,445.1361,1270,6
Hit,46.59962,447.4194,1280,5
Hit,48.83467,449.6524,1290,4
Hit,51.39986,452.2166,1290,4
Hit,53.964,454.7777,1290,4
Hit,56.52837,457.3391,1290,4
Hit,59.0924,459.9023,1290,4
Hit,61.32643,462.1338,1300,3
Hit,63.72832,464.5349,1310,2
Hit,66.29163,467.097,1320,1
Hit,68.85556,469.6603,1320,1
Hit,71.4197,472.2224,1320,1
Hit,73.98432,474.7866,1320,1
Hit,76.54774,477.3487,1320,1
Hit,79.11213,479.9122,1320,1
Hit,81.67554,482.4738,1320,1
Clear,82.97766,483.7754,1330,0
Type,Time,AllTime,Score,Block
Start,0.2295143,0.2288136,0,21
Hit,2.844301,2.844301,10,20
Hit,5.53198,5.53198,20,19
Hit,8.432423,8.432423,30,18
Hit,11.33166,11.33166,40,17
Hit,13.79005,13.79005,50,16
Miss,16.10608,16.10567,60,15
